2025-06-17 16:33:33,547 - INFO - Iniciando a ferramenta de debug do Excel...
2025-06-17 16:33:33,599 - INFO - Conexão com o Excel estabelecida com sucesso.
2025-06-17 16:33:33,616 - INFO - Timestamp: 16:24:09 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,616 - INFO - Timestamp: 16:24:09 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 55 | Vol. Norm: 55.0
2025-06-17 16:33:33,616 - INFO - Timestamp: 16:24:09 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5514.50 | Vol: 20 | Vol. Norm: 20.0
2025-06-17 16:33:33,616 - INFO - Timestamp: 16:24:25 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 137 | Vol. Norm: 27.4
2025-06-17 16:33:33,617 - INFO - Timestamp: 16:24:25 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.00 | Vol: 208 | Vol. Norm: 41.6
2025-06-17 16:33:33,617 - INFO - Timestamp: 16:24:25 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,617 - INFO - Timestamp: 16:24:25 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,617 - INFO - Timestamp: 16:24:29 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 42 | Vol. Norm: 8.4
2025-06-17 16:33:33,617 - INFO - Timestamp: 16:24:29 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 46 | Vol. Norm: 9.2
2025-06-17 16:33:33,618 - INFO - Timestamp: 16:24:29 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 101 | Vol. Norm: 20.2
2025-06-17 16:33:33,618 - INFO - Timestamp: 16:24:29 | Símbolo: WDOFUT | Lado: Comprador | Preço: 5515.50 | Vol: 55 | Vol. Norm: 11.0
2025-06-17 16:33:33,618 - INFO - Timestamp: 16:24:29 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,618 - INFO - Timestamp: 16:24:29 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.50 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,619 - INFO - Timestamp: 16:24:34 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5516.00 | Vol: 10 | Vol. Norm: 10.0
2025-06-17 16:33:33,619 - INFO - Timestamp: 16:24:43 | Símbolo: WDOFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 50 | Vol. Norm: 10.0
2025-06-17 16:33:33,619 - INFO - Timestamp: 16:24:43 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 5 | Vol. Norm: 5.0
2025-06-17 16:33:33,619 - INFO - Timestamp: 16:24:43 | Símbolo: DOLFUT | Lado: Vendedor | Preço: 5515.50 | Vol: 15 | Vol. Norm: 15.0
2025-06-17 16:33:33,619 - INFO - Timestamp: 16:24:43 | Símbolo: DOLFUT | Lado: Comprador | Preço: 5515.50 | Vol: 5 | Vol. Norm: 5.0
